hire_date,is_manager,gender,ethnicity,crosschq_asmt_score,crosschq_ref_score,crosschq_references_fraud,age_at_hire,was_referral,terminated_in_first_6_months,strengths_1,strengths_2,Strengths_3,Strengths_4,Strengths_5,Strengths_6,Strengths_7,Strengths_8,Strengths_9,Strengths_10,Strengths_11,Strengths_12,Strengths_13,Strengths_14,Strengths_15,Strengths_16,Strengths_17,Weakness_1,Weakness_2,Weakness_3,Weakness_4,Weakness_5,Weakness_6,Weakness_7,Weakness_8,Weakness_9,Weakness_10,compared_to_others_1,compared_to_others_2,compared_to_others_3,compared_to_others_4,compared_to_others_5,compared_to_others_6,compared_to_others_7,compared_to_others_8,compared_to_others_9
2021-03-08,True,female,White/Caucasian,4.28,4.22,False,25,True,False,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,4,4,4,5,5,5
2021-03-08,True,male,Asian,4.94,4.62,False,34,False,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,5,5,5,5,5,5,5,5
2021-03-22,True,female,White/Caucasian,4.28,4.21,False,30,True,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,4,5,5,5,5,4
2021-03-22,True,female,White/Caucasian,3.67,4.5,False,31,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,4,3,3,3,3,3,4
2021-03-22,True,female,Asian,4.33,4.7,False,31,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,4,5,4,5,4,5
2021-03-22,True,female,Other,3.5,4.42,False,31,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,5,5,3,4,4,3,3,5
2021-03-22,True,male,Asian,4.83,4.56,False,33,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,5,5,4,5,4,4,5,5
2021-03-22,True,female,White/Caucasian,3.89,4.61,False,33,False,False,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,3,4,4,3,4,4,4
2021-03-22,True,male,Hispanic/Latinx,4.33,4.89,False,35,False,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,4,5,5
2021-03-22,True,female,White/Caucasian,3.83,4.18,False,40,True,False,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,3,3,4,4,3,4
2021-03-22,True,male,White/Caucasian,4.28,4.17,False,45,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,5,4,4,4,5,5,4
2021-03-22,True,female,White/Caucasian,4.28,4.35,False,59,False,True,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,4,5,4,5,4,4,5,5
2021-03-29,True,male,White/Caucasian,3.72,4.89,False,45,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,4,2,3,4,5,2,4,3
2021-04-05,True,male,White/Caucasian,3.33,4.72,False,24,True,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,5,4,3,3,3,4,4,4
2021-04-05,True,male,Asian,3.72,4.8,False,25,False,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,5,5,4,4,5,5,4,4
2021-04-05,True,female,Asian,4.94,4.83,False,26,False,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,5,4,5,5,5
2021-04-05,True,female,Asian,3.94,4.8,False,27,False,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,5,3,4,4,3,3,4,5
2021-04-05,True,male,White/Caucasian,4.89,4.44,False,36,True,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,5,4,5,5,4,5,5,5
2021-04-05,True,male,Other,4.22,4.25,False,37,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,4,4,5,4,4,4,5
2021-04-05,True,male,Black/African American,4.22,4.12,False,44,False,True,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,5,5,4,4,4,5,4,5
2021-04-05,True,male,Other,4.72,4.32,False,48,True,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,4,4,4,5,4,4,5,5
2021-04-05,True,female,White/Caucasian,4,4.68,False,49,True,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4
2021-04-20,True,female,Black/African American,4.17,4,False,26,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,5,4,4,4,4,5,4,5
2021-04-20,True,male,Asian,4.11,3.94,False,30,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,4,4,5,4,4,4,4,5
2021-04-20,True,female,Asian,4.67,3.83,False,39,False,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,4,5,5,4,4,5,4,5
2021-04-20,True,female,Asian,3.17,4.26,False,56,True,True,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,3,3,4,3,3,2,4
2021-04-26,True,male,White/Caucasian,4.17,4.43,False,26,True,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,5,4,4,5,3,5,5,4
2021-04-26,True,male,White/Caucasian,3.83,3.68,False,32,True,False,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,5,2,4,5,3,3,4
2021-04-26,True,male,White/Caucasian,4,4.26,False,33,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,4,4,4,4,4,4,4
2021-04-26,True,female,White/Caucasian,5,4.57,False,36,False,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5
2021-04-26,True,male,White/Caucasian,3.33,4.59,False,39,True,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,5,5,3,3,3,3,3,5
2021-04-26,True,female,Asian,3.94,4.49,False,40,True,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,4
2021-04-26,True,female,White/Caucasian,4.06,3.77,False,50,False,True,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,4,4,4,5,4,3,4,4
2021-05-03,True,female,Other,3.83,4.96,False,40,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,3,3,4,5
2021-05-10,True,male,Asian,4.39,4.09,False,31,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,5,4,5,5,4,5,5,5
2021-05-10,True,female,Other,4.22,4.33,False,41,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,4,4,4,5,5,4,4,5
2021-05-10,True,male,Other,2.67,3.43,False,42,True,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,3,2,2,2,3
2021-05-10,True,male,White/Caucasian,3.89,3.87,False,45,True,False,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,4,4,4,3,4,3,5
2021-05-10,True,female,White/Caucasian,3.72,4.31,False,45,False,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,4,4,3,4,3,4,1,4
2021-05-24,True,male,Asian,3.39,4.26,False,27,False,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,5,4,2,4,4,4,4,5
2021-05-24,True,female,Other,4.11,4.83,False,36,True,False,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,5,4,4,4,5,4,4
2021-05-24,True,female,White/Caucasian,3.44,4.42,False,50,True,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,4,4,4,4,4,5,4
2021-06-07,True,female,Other,3.11,4.5,False,25,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,3,4,3,2,4,3,4,3,3
2021-06-07,True,female,White/Caucasian,4.22,4.7,False,30,False,False,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,5,5,3,4,5,4,4,5
2021-06-07,True,female,Asian,4.11,4.57,False,34,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,4,4,5,4,4,5,4,4
2021-06-07,True,male,Asian,3.11,4.69,False,40,False,False,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3,4,2,4,3,4,3,3
2021-06-07,True,male,White/Caucasian,3.89,4.04,False,45,True,True,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,4,4,3,4,4,4,3,4
2021-06-07,True,female,White/Caucasian,4.39,4.21,False,48,True,False,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,5,5,5,5,4,5,4,5
2021-06-07,True,male,White/Caucasian,3.22,4.57,False,51,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,2,4,5,3,3,4,3
2021-06-07,True,male,White/Caucasian,4,3.98,False,57,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4
2021-06-21,True,male,White/Caucasian,3.94,4.74,False,26,False,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,5,3,4,4,3,4,4,4
2021-06-21,True,female,Asian,3.28,4.39,False,38,True,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,4,4,3,4,3,3,3,4
2021-06-21,True,male,Black/African American,4.17,2.89,False,43,False,False,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,5,5,4,4,4,4,4,4
2021-06-28,True,male,Hispanic/Latinx,3.39,4.22,False,43,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,3,4,3,3,3,2,2,3
2021-07-12,True,female,Asian,4.33,4.06,False,23,True,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,5,5,4,4,4,5,5,5
2021-07-12,True,female,White/Caucasian,4.17,4.33,False,24,False,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,4,4,4,5,5,4,4,5
2021-07-12,True,male,Asian,3.94,3.87,False,29,True,False,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,3,5,4,4,3,4
2021-07-12,True,male,White/Caucasian,4.11,4.36,False,40,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,4,4,4,4,4,4,5
2021-07-26,True,male,Asian,4.78,4.3,False,34,False,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,5,4,5,5,4,5,5
2021-07-26,True,male,White/Caucasian,3.89,4.28,False,40,False,False,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,4,3,4,4,4,3,4,4
2021-08-09,True,male,White/Caucasian,4.06,4.21,False,24,False,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,5,3,5,4,3,5,4,3
2021-08-09,True,male,White/Caucasian,4.11,4.03,False,28,False,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,5,4,4,4,5,4,4,4
2021-08-09,True,female,Asian,3.89,4.6,False,31,True,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4,4,3,3,4,4,4,4,4
2021-08-09,True,female,Black/African American,4.17,4.61,False,31,False,False,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,5,5,4,5
2021-08-09,True,male,Hispanic/Latinx,4.17,3.41,False,33,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4,5,4,4,4,5,4,4
2021-08-09,True,male,Asian,4,4.37,False,33,True,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,3,3,5,3,4,5,5
2021-08-23,True,female,Asian,4.06,3.5,False,24,False,False,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,4,5,5,4
2021-08-23,True,female,Asian,4.06,4.49,False,24,False,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,5,4,4,4,4,4,4,5
2021-08-23,True,male,White/Caucasian,4,3.59,False,28,False,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,4,3,4
2021-08-23,True,female,Asian,4.67,4.31,False,34,False,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,4,5,5,5,3,4,5,4
2021-08-23,True,male,Asian,4.72,3.67,False,36,True,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,4,4,4,5,4,5,5,5
2021-08-23,True,female,Asian,4.44,4.55,False,41,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,5,4,5,5,5,5,5
2021-08-23,True,female,White/Caucasian,4.28,4.13,False,45,True,False,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,5,4,5,5,5
2021-08-23,True,male,White/Caucasian,3.72,4.26,False,48,True,False,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,2,4,2,4,3,4,4,4
2021-08-23,True,female,Asian,4.22,4.08,False,59,True,False,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4.6,4.6,4.2,3.8,4.4,3.8,4.6,3.8,4.2
2021-08-23,True,male,White/Caucasian,3.5,4.26,False,64,True,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,3,3,3,3,4,2,3,3
2021-09-13,True,male,Asian,4.06,3.32,False,23,True,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,4,4,5,5,3,4,2,5
2021-09-13,True,female,White/Caucasian,3.94,4.54,False,27,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4,4,3,4,5,3,3,4,5
2021-09-13,True,male,Asian,4,3.92,False,29,True,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,4,4,4,5,3,4,3,4
2021-09-13,True,male,Asian,3.94,4.43,False,30,True,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,3,4,4,3,4,4,4
2021-09-13,True,female,White/Caucasian,4,4.4,False,33,False,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,4,4,4,4,4
2021-09-13,True,male,White/Caucasian,4.44,4.57,False,33,True,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,4,5,5,5
2021-09-13,True,female,Asian,3.72,3.83,False,35,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3,3,3,4,4,3,3,4
2021-09-13,True,male,Hispanic/Latinx,4.39,4.29,False,37,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,5,5,5,5,4,5,5
2021-09-13,True,female,White/Caucasian,4,4.72,False,38,True,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
2021-09-13,True,male,Asian,3.83,3.94,False,41,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,4,4,4,3,3,4,4
2021-09-13,True,male,Asian,4,4.65,False,52,True,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4
2021-09-27,True,female,Hispanic/Latinx,3.83,4.15,False,23,True,False,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,4,3,3,4,4,4,3,5
2021-09-27,True,female,White/Caucasian,4.06,3.89,False,26,False,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,4,4,4,5,3,3,4,5
2021-09-27,True,male,Asian,4.11,4.54,False,35,False,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,5,4,4,4,4,5,4,4,4
2021-09-27,True,male,Asian,4.61,4.2,False,46,False,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,4,4,4,5,4,4,4,5
2021-10-12,True,female,White/Caucasian,3.89,4.62,False,22,False,False,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,3,4,3,4,4,4
2021-10-12,True,female,White/Caucasian,3.56,4.06,False,22,True,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,4,4,4,5,3,4,4,5
2021-10-12,True,female,Asian,4,3.76,False,24,False,True,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,4,5,4,4,4,4,4,4
2021-10-12,True,female,White/Caucasian,3.33,3.33,False,25,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,4,4,3,4,4,3,4
2021-10-12,True,female,Asian,2.39,3.82,False,26,False,False,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,4,3,2,2,3,5,2,2
2021-10-12,True,male,White/Caucasian,3.5,4.58,False,26,True,False,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,4,3,3,4,5,5,3
2021-10-12,True,male,White/Caucasian,4.11,3.93,False,30,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4,5,3,4,4,4,5,4,5
2021-10-12,True,female,White/Caucasian,3.78,4.59,False,32,False,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,3,3,4,4,3,3,4
2021-10-12,True,male,Asian,4.39,4.46,False,35,False,False,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,5,4,5,4,5,5,5
2021-10-12,True,male,White/Caucasian,4.22,4.64,False,46,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,5,4,4,5,4,5,5,4
2021-10-12,True,male,Asian,4.94,4.63,False,49,False,False,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.8,5,4.8,4.8,4.8,4.5,4.2,4.2,5
2021-10-25,True,female,White/Caucasian,4,4.06,False,28,False,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,5,3,3,4,4,4,4,5
2021-10-25,True,female,Asian,5,4.01,False,28,True,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,5,5,5,5,5
2021-10-25,True,female,White/Caucasian,3.5,4.28,False,31,False,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,2,3,4,2,2,3,5
2021-10-25,True,male,White/Caucasian,4.5,4.3,False,34,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5,4,4,4,5,4,3,4,3
2021-10-25,True,female,Asian,3.78,4.42,False,38,True,False,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,3,2,3,4,4,4,3,5
2021-10-25,True,male,White/Caucasian,4,4.56,False,38,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,3,4,3,5,3,5,5,4
2021-10-25,True,female,White/Caucasian,4.72,4.62,False,39,True,False,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,5,5,5,4,4,4,4,5
2021-10-25,True,male,White/Caucasian,3.28,4.83,False,44,True,False,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,4,3,4,3,3,4,4
2021-10-25,True,male,White/Caucasian,4,4.43,False,44,True,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,4,4,4,4,4,4,4,4,4
2021-10-25,True,male,White/Caucasian,4,4.58,False,50,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
2021-10-25,True,male,White/Caucasian,3.67,4.28,False,51,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,3,3,3,4,3,4,3,4
2021-10-25,True,female,White/Caucasian,4.83,4.76,False,53,True,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,5,4,5
2021-10-29,True,female,Other,4,4.51,False,36,False,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,4,4,4,4,4,4,4
2021-10-29,True,female,Asian,4.83,4.9,False,38,False,False,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,4,5,5,4,5,4,5
2021-11-08,True,female,White/Caucasian,4.28,4.96,False,24,False,False,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,5,4,4,5,4,5,5,5
2021-11-08,True,male,White/Caucasian,3.61,4.04,False,24,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,3,3,3,4,4,4,3
2021-11-08,True,male,White/Caucasian,4.28,4.63,False,33,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,4,4,4,5,5,5
2021-11-08,True,male,Asian,4,4.24,False,37,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,4,4,4,3,4,4
2021-11-08,True,female,Hispanic/Latinx,3.89,4.72,False,38,True,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,3,4,4,4,3,4,4
2021-11-08,True,female,White/Caucasian,3.5,4.22,False,39,False,False,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,4,4,4,4
2021-11-08,True,female,Asian,4.17,4.6,False,47,True,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,5,5,5,4,4,4,4,4,4
2021-11-15,True,male,Asian,4.11,4.04,False,66,False,False,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,5,4,4,4,4,4,3,5
2021-11-29,True,female,White/Caucasian,3.94,4.58,False,25,False,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,3,4,4,4,4,4
2021-11-29,True,female,Asian,4.28,4.39,False,26,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,5,5,4,5,4,4,4,5
2021-11-29,True,male,Asian,4.28,4.87,False,29,False,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,5,5,4,5,4,5,4,5
2021-11-29,True,male,Asian,3.72,4.51,False,29,True,False,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,4,2,2,4,4,3,3,5
2021-11-29,True,male,Hispanic/Latinx,3.89,4.54,False,29,False,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,4,4,4,5,3,3,3,4
